이름,날짜,상대,결과,점수,타순,P,선발,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,투구,avLI,RE24,WPA
이상호,04-03,삼성,W,4:3,4,PR,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,0.429,0.500,0.929,2,1.42,-0.58,-0.119
이상호,04-05,삼성,L,1:4,9,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400,0.400,0.467,0.867,3,0.56,-0.34,-0.016
이상호,04-08,@두산,L,10:11,2,LF,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.353,0.353,0.412,0.765,6,1.05,-0.54,-0.049
이상호,04-11,KT,L,4:12,9,PH,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.350,0.381,0.400,0.781,2,0.43,0.28,0.020
이상호,04-13,@SK,L,2:4,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318,0.348,0.364,0.711,1,0.49,-0.26,-0.013
이상호,04-15,@SK,L,2:3,5,PR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,0.333,0.348,0.681,0,1.22,0.09,0.008
이상호,04-19,@넥센,L,3:6,9,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292,0.320,0.333,0.653,4,0.25,-0.18,-0.006
이상호,04-21,LG,L,3:6,9,PH,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.269,0.321,0.308,0.629,9,0.60,0.02,0.009
이상호,04-24,@삼성,L,2:7,1,2B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226,0.294,0.258,0.552,7,0.71,-0.77,-0.054
이상호,04-26,@삼성,W,5:2,4,PR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219,0.286,0.250,0.536,2,0.43,-0.26,-0.011
이상호,04-29,두산,L,1:7,7,PH,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.235,0.297,0.265,0.562,2,0.03,0.28,0.002
이상호,05-02,넥센,W,13:8,1,2B,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.262,0.326,0.286,0.612,25,0.99,-0.86,-0.051
이상호,05-04,@KIA,W,6:5,1,2B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220,0.278,0.240,0.518,10,0.93,-0.77,-0.071
이상호,05-06,@KIA,L,3:11,8,2B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0.254,0.218,0.472,6,0.35,-0.82,-0.036
이상호,05-11,@한화,W,4:2,4,1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.211,0.274,0.228,0.502,3,3.44,-0.38,-0.081
이상호,05-15,롯데,L,3:5,8,PH,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.224,0.286,0.241,0.527,1,2.26,0.40,0.074
이상호,05-19,@KT,L,2:3,2,PR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.230,0.288,0.262,0.550,5,4.46,-0.47,-0.114
이상호,05-23,@LG,L,2:12,7,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231,0.286,0.262,0.547,5,0.00,-0.34,0.000
이상호,05-25,KIA,L,2:14,9,PH,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.232,0.284,0.261,0.545,15,0.03,-1.17,0.002
이상호,05-27,KIA,L,1:12,1,2B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231,0.277,0.256,0.534,21,0.47,-1.07,-0.049
이상호,05-30,@한화,L,4:10,7,3B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220,0.264,0.244,0.508,7,0.35,-0.68,-0.028
이상호,06-01,삼성,L,3:5,2,3B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0.256,0.235,0.491,7,0.76,-0.68,-0.054
이상호,06-03,삼성,L,7:8,8,PR,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,0.245,0.225,0.469,8,1.57,-1.09,-0.110
이상호,06-07,롯데,W,5:4,9,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,0.245,0.225,0.469,0,0.00,0.00,0.000
이상호,06-09,@두산,L,0:3,2,2B,1,5,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0.221,0.260,0.242,0.502,20,1.43,-0.65,-0.098
이상호,06-12,LG,W,8:4,4,PR,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.214,0.260,0.235,0.494,0,0.15,0.15,0.002
이상호,06-15,KT,W,5:4,9,PH,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.220,0.264,0.240,0.504,4,4.03,0.10,0.110
이상호,06-17,KT,L,4:5,9,3B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.229,0.277,0.248,0.524,15,1.73,-0.81,-0.231
이상호,06-21,@KIA,W,7:4,6,PR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227,0.274,0.245,0.519,1,0.14,-0.12,-0.004
이상호,06-23,한화,L,1:8,1,2B,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.232,0.277,0.250,0.527,7,0.08,0.40,0.004
이상호,06-27,두산,L,3:6,9,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231,0.274,0.248,0.522,5,0.50,-0.25,-0.015
이상호,06-29,@KT,L,3:7,5,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231,0.274,0.248,0.522,0,0.00,0.00,0.000
이상호,07-04,@LG,L,3:13,1,2B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235,0.283,0.252,0.536,1,0.02,-0.26,0.000
이상호,07-06,@넥센,L,2:6,6,PR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240,0.287,0.256,0.543,0,0.00,0.00,0.000
이상호,07-08,@넥센,W,2:1,6,PR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236,0.282,0.252,0.534,3,2.59,-0.38,-0.073
이상호,07-11,KIA,W,5:1,2,3B,1,3,0,1,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0.236,0.281,0.252,0.533,11,1.41,1.19,0.025
이상호,07-18,@SK,W,4:3,8,3B,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.233,0.277,0.248,0.525,10,1.43,-0.01,-0.002
이상호,07-20,넥센,W,10:8,5,PR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231,0.280,0.246,0.526,0,0.00,0.00,0.000
이상호,07-22,넥센,L,3:6,2,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226,0.274,0.241,0.515,0,0.00,0.00,0.000
이상호,07-26,@롯데,L,1:13,1,2B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220,0.267,0.234,0.501,4,0.02,-0.12,0.000
이상호,07-28,SK,L,3:7,2,2B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221,0.266,0.235,0.501,17,0.70,-0.74,-0.071
이상호,07-31,@삼성,D,4:4,4,PR,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0.219,0.267,0.232,0.499,12,3.63,0.11,0.001
이상호,08-05,@한화,W,10:8,2,2B,1,4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.226,0.272,0.239,0.511,12,0.83,-0.89,-0.080
이상호,08-11,@삼성,W,7:1,6,3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226,0.272,0.239,0.511,0,0.00,0.00,0.000
이상호,08-15,@KT,W,13:9,6,PH,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.233,0.277,0.245,0.523,5,0.15,0.43,0.007
이상호,09-04,삼성,L,3:5,9,PH,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.250,0.292,0.262,0.554,4,0.83,0.40,0.032
이상호,09-07,@LG,W,11:1,1,2B,1,4,1,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0.254,0.295,0.266,0.561,13,0.63,0.35,-0.020
이상호,09-09,롯데,W,11:3,1,2B,1,4,2,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0.261,0.300,0.272,0.572,12,0.89,0.15,0.051
이상호,09-14,넥센,W,7:3,9,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260,0.298,0.271,0.569,4,0.29,-0.46,-0.012
이상호,09-16,@두산,L,1:5,3,2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260,0.298,0.271,0.569,0,0.00,0.00,0.000
이상호,09-21,@KIA,L,4:6,9,PR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260,0.298,0.271,0.569,0,0.00,0.00,0.000
이상호,09-25,@롯데,L,7:8,9,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258,0.297,0.269,0.566,0,0.00,0.00,0.000
이상호,09-28,@SK,L,2:6,1,PR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255,0.294,0.266,0.560,0,0.00,0.00,0.000
이상호,09-30,@넥센,L,2:8,8,2B,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251,0.289,0.262,0.551,13,0.87,-0.44,-0.043
홍재호,04-19,LG,W,8:4,9,2B,1,4,2,2,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0.500,0.500,1.500,2.000,22,1.09,1.37,0.035
홍재호,04-21,@두산,L,5:10,8,3B,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.429,0.429,1.000,1.429,6,0.07,0.28,0.004
홍재호,04-25,한화,L,2:3,6,2B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308,0.308,0.615,0.923,6,3.47,-0.26,-0.088
홍재호,04-27,@KT,W,8:3,7,2B,1,4,1,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0.250,0.286,0.450,0.736,21,0.97,-0.47,0.011
홍재호,06-21,NC,L,4:7,7,2B,1,4,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0.250,0.280,0.417,0.697,13,1.35,0.43,0.029
홍재호,06-23,@넥센,L,4:9,9,2B,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.276,0.323,0.448,0.771,8,1.02,-0.85,-0.058
홍재호,06-27,@SK,L,2:3,7,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281,0.324,0.438,0.761,0,0.00,0.00,0.000
홍재호,06-30,@두산,L,2:12,8,3B,1,3,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.306,0.342,0.444,0.787,11,0.16,0.03,-0.010
홍재호,07-05,한화,L,2:8,3,SS,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.324,0.359,0.459,0.818,1,0.09,0.40,0.004
홍재호,07-08,LG,L,1:8,7,2B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295,0.326,0.432,0.758,11,1.12,-0.89,-0.067
홍재호,07-11,@NC,L,1:5,7,3B,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.265,0.294,0.388,0.682,9,1.20,-0.60,-0.064
홍재호,07-18,삼성,L,1:7,2,SS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288,0.315,0.404,0.719,0,0.00,0.00,0.000
홍재호,07-20,KT,W,6:4,9,3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,0.316,0.389,0.705,0,0.00,0.00,0.000
홍재호,07-25,@한화,W,11:3,7,PR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.273,0.310,0.382,0.692,5,0.00,-0.38,0.000
홍재호,07-27,@삼성,L,10:11,7,3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273,0.310,0.382,0.692,0,0.00,0.00,0.000
홍재호,07-29,@삼성,L,1:13,6,1B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268,0.305,0.375,0.680,6,0.00,-0.26,0.000
홍재호,08-01,롯데,W,8:1,5,1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268,0.305,0.375,0.680,0,0.00,0.00,0.000
홍재호,08-05,두산,W,6:3,9,2B,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.281,0.339,0.404,0.742,1,0.53,0.10,0.012
홍재호,08-08,@넥센,L,6:7,6,PR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.276,0.333,0.397,0.730,3,3.44,-0.23,-0.023
홍재호,08-11,@SK,W,18:4,6,PR,0,1,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0.288,0.344,0.424,0.767,2,0.00,1.24,0.000
홍재호,08-14,LG,W,14:8,9,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283,0.338,0.417,0.755,0,0.00,0.00,0.000
홍재호,09-04,@두산,W,10:5,5,PR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274,0.328,0.403,0.732,3,0.01,-0.60,0.000
홍재호,09-06,넥센,W,7:2,3,2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281,0.333,0.406,0.740,0,0.00,0.00,0.000
홍재호,09-09,삼성,L,5:6,7,2B,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.269,0.338,0.388,0.726,10,1.18,-0.11,-0.016
홍재호,09-14,@롯데,W,9:5,8,PR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0.321,0.366,0.687,4,0.66,-0.26,-0.016
홍재호,09-18,@삼성,W,18:3,4,PH,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.260,0.333,0.384,0.717,5,0.00,0.52,0.000
홍재호,09-26,@KT,L,2:9,3,2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260,0.333,0.384,0.717,0,0.00,0.00,0.000
홍재호,10-03,@삼성,L,5:20,4,2B,0,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.263,0.333,0.382,0.715,11,0.02,0.14,0.001
홍재호,04-20,@두산,L,4:6,9,2B,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.333,1.000,1.333,4,0.63,-0.52,-0.032
홍재호,04-22,@두산,W,14:4,9,2B,1,5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.333,0.333,0.667,1.000,15,0.13,-0.60,-0.017
홍재호,04-26,한화,L,1:3,7,2B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250,0.250,0.500,0.750,11,1.58,-1.53,-0.123
홍재호,04-29,@KT,L,3:5,7,2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250,0.286,0.450,0.736,0,0.00,0.00,0.000
홍재호,06-22,@넥센,W,8:5,9,2B,1,3,2,2,1,0,0,3,0,0,0,1,0,0,1,0,0,0,0.296,0.345,0.481,0.826,13,0.35,1.07,0.070
홍재호,06-24,@넥센,W,14:10,9,2B,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.281,0.324,0.438,0.761,12,0.79,-0.38,-0.037
홍재호,06-29,@두산,W,7:4,5,PR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.273,0.314,0.424,0.739,4,1.94,-0.57,-0.084
홍재호,07-03,한화,W,9:2,5,2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,0.342,0.444,0.787,0,0.00,0.00,0.000
홍재호,07-06,LG,W,13:4,7,2B,1,4,1,1,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0.317,0.349,0.463,0.812,14,0.59,0.62,0.089
홍재호,07-10,@NC,L,6:8,7,2B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.277,0.306,0.404,0.710,10,0.86,-0.95,-0.058
홍재호,07-17,삼성,W,6:3,9,3B,1,3,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.288,0.315,0.404,0.719,14,1.00,0.37,0.029
홍재호,07-19,삼성,L,2:6,9,3B,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.278,0.316,0.389,0.705,14,1.15,-0.15,-0.024
홍재호,07-21,KT,W,8:2,4,2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,0.316,0.389,0.705,0,0.00,0.00,0.000
홍재호,07-26,@한화,L,3:6,1,1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273,0.310,0.382,0.692,0,0.00,0.00,0.000
홍재호,07-28,@삼성,L,2:3,3,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273,0.310,0.382,0.692,0,0.00,0.00,0.000
홍재호,07-31,롯데,W,4:1,7,3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268,0.305,0.375,0.680,0,0.00,0.00,0.000
홍재호,08-04,두산,W,13:5,4,2B,0,1,2,1,1,0,0,2,2,0,0,2,0,0,0,0,0,0,0.281,0.339,0.404,0.742,15,0.15,2.28,0.015
홍재호,08-07,@넥센,L,1:9,9,2B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.276,0.333,0.397,0.730,5,0.86,-0.25,-0.024
홍재호,08-09,롯데,L,4:11,1,2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276,0.333,0.397,0.730,0,0.00,0.00,0.000
홍재호,08-12,@SK,W,21:8,4,2B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283,0.338,0.417,0.755,6,0.00,-0.26,0.000
홍재호,08-15,LG,L,4:13,4,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279,0.333,0.410,0.743,3,0.00,-0.12,0.000
홍재호,09-05,@두산,L,1:14,8,PH,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.281,0.333,0.406,0.740,8,0.14,0.50,0.011
홍재호,09-08,삼성,W,12:4,7,2B,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.273,0.333,0.394,0.727,12,0.57,-0.30,-0.043
홍재호,09-12,@NC,L,4:5,8,2B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257,0.325,0.371,0.696,13,0.74,-0.62,-0.056
홍재호,09-16,SK,W,7:6,5,PR,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.254,0.329,0.366,0.695,6,2.92,0.40,0.073
홍재호,09-22,@한화,W,11:5,7,1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260,0.333,0.384,0.717,0,0.00,0.00,0.000
홍재호,10-02,NC,L,5:6,2,3B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257,0.329,0.378,0.708,3,4.68,-0.32,-0.111
홍재호,10-06,@SK,W,8:4,4,2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263,0.333,0.382,0.715,0,0.00,0.00,0.000
정진호,03-29,롯데,W,4:1,8,RF,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,11,0.61,-1.08,-0.066
정진호,03-31,@KT,L,8:20,7,RF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0.200,0.400,0.600,0,0.00,0.00,0.000
정진호,04-04,LG,W,6:3,8,LF,1,4,2,2,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0.300,0.300,0.500,0.800,11,1.22,1.19,0.139
정진호,04-08,NC,W,11:10,1,LF,1,5,2,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.300,0.333,0.400,0.733,21,0.97,0.59,0.127
정진호,04-11,@삼성,W,7:6,1,RF,1,4,0,1,1,0,0,2,1,0,0,1,0,0,1,0,0,0,0.321,0.387,0.429,0.816,20,1.12,0.69,0.101
정진호,04-13,@넥센,W,12:0,1,RF,1,4,2,1,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0.297,0.381,0.378,0.759,22,0.57,1.50,0.068
정진호,04-15,@넥센,W,3:2,1,RF,1,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.273,0.347,0.341,0.688,9,1.19,-0.43,-0.029
정진호,04-18,한화,W,5:4,1,RF,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.260,0.327,0.320,0.647,8,0.80,-0.44,-0.040
정진호,04-21,KIA,W,10:5,9,LF,1,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.264,0.328,0.321,0.648,7,0.55,0.03,0.021
정진호,04-24,@SK,W,10:9,1,RF,1,4,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0.276,0.344,0.328,0.671,16,0.80,0.73,0.089
정진호,04-26,@SK,L,4:5,1,LF,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.262,0.324,0.323,0.647,10,0.82,-1.01,-0.076
정진호,04-28,@NC,L,1:5,9,RF,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.246,0.307,0.304,0.611,11,1.18,-1.30,-0.115
정진호,05-01,KT,W,4:2,9,RF,1,3,1,2,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0.264,0.321,0.361,0.682,14,0.49,0.88,0.105
정진호,05-04,@LG,W,11:8,4,PR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267,0.321,0.360,0.681,0,0.00,0.00,0.000
정진호,05-06,@LG,W,13:5,1,CF,1,6,2,4,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0.282,0.337,0.388,0.725,15,0.31,2.35,0.032
정진호,05-09,@KIA,W,13:7,4,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270,0.323,0.371,0.694,0,0.00,0.00,0.000
정진호,05-11,넥센,L,5:10,9,LF,1,4,1,2,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0.276,0.324,0.367,0.691,10,1.24,0.72,0.068
정진호,05-15,SK,W,6:4,9,RF,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.272,0.318,0.359,0.677,6,1.51,-0.72,-0.078
정진호,05-18,@롯데,W,7:1,4,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272,0.318,0.359,0.677,0,0.00,0.00,0.000
정진호,05-20,@롯데,W,7:6,9,PR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274,0.319,0.358,0.677,1,0.05,-0.54,-0.002
정진호,06-02,@KIA,W,10:0,2,RF,1,3,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0.277,0.319,0.357,0.676,11,0.77,-0.40,-0.007
정진호,06-05,@넥센,L,6:13,1,LF,1,4,1,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0.289,0.338,0.364,0.702,21,1.12,-0.91,-0.121
정진호,06-07,@넥센,W,3:0,2,RF,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.297,0.341,0.367,0.708,17,0.81,-0.84,-0.060
정진호,06-09,NC,W,3:0,2,RF,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.284,0.326,0.351,0.677,11,1.05,-0.97,-0.076
정진호,06-12,KT,W,3:2,8,LF,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.279,0.320,0.350,0.670,16,1.43,-0.51,-0.052
정진호,06-14,KT,W,9:8,9,RF,1,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.279,0.318,0.347,0.665,9,1.19,0.56,0.060
정진호,06-16,@한화,W,8:3,9,PH,0,2,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0.287,0.329,0.360,0.689,11,0.30,0.01,-0.003
정진호,06-19,넥센,L,5:6,4,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291,0.333,0.364,0.698,0,0.00,0.00,0.000
정진호,06-22,@삼성,L,14:16,8,RF,1,4,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.289,0.337,0.358,0.696,19,0.51,0.72,0.034
정진호,06-24,@삼성,W,12:7,3,RF,0,3,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0.288,0.335,0.362,0.697,9,0.40,0.36,-0.009
정진호,07-07,삼성,W,8:3,4,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293,0.339,0.366,0.705,0,0.00,0.00,0.000
정진호,07-11,@KT,W,6:0,8,RF,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.288,0.333,0.359,0.692,12,0.40,-0.75,-0.028
정진호,07-18,롯데,W,5:4,4,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288,0.333,0.359,0.692,0,0.00,0.00,0.000
정진호,07-20,@LG,W,5:4,8,LF,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.287,0.330,0.354,0.684,10,1.61,-1.25,-0.192
정진호,07-22,@LG,W,6:1,8,CF,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.283,0.330,0.350,0.680,6,0.11,0.28,0.004
정진호,07-26,@SK,L,3:8,9,RF,1,4,0,2,1,0,0,3,3,0,0,0,0,0,1,0,0,0,0.290,0.335,0.366,0.701,11,0.65,1.87,-0.005
정진호,07-28,한화,W,13:6,8,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.294,0.337,0.366,0.703,12,0.46,-0.76,-0.028
정진호,07-31,LG,W,6:2,9,RF,1,3,2,3,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0.302,0.346,0.377,0.723,16,0.60,1.96,0.142
정진호,08-02,LG,W,6:5,8,RF,1,4,1,1,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0.298,0.341,0.375,0.716,21,0.89,0.30,0.064
정진호,08-05,@KIA,L,3:6,8,RF,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.294,0.336,0.369,0.705,21,1.34,-1.07,-0.074
정진호,08-09,@KT,W,4:2,8,RF,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295,0.336,0.369,0.705,2,0.29,-0.25,-0.008
정진호,08-11,롯데,W,5:2,9,LF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.290,0.331,0.362,0.692,14,1.36,-2.85,-0.199
정진호,08-15,SK,L,2:12,4,LF,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.293,0.336,0.378,0.714,10,0.01,0.28,0.000
