,이름,year,안타,2타,3타,홈런,사구,볼넷,고4,병살,삼진,희타,타수,도루,투구,gap,num_game,on_base,slg
t6,이정훈,2021,8,1,0,0,0,2,0,0,5,0,21,0,100,7,5,0.4782608695652174,0.47619047619047616
t7,이정훈,2021,3,1,0,1,0,3,0,0,2,0,16,0,77,6,5,0.42105263157894735,0.5625
t1,허도환,2021,1,0,0,0,0,0,0,0,3,1,6,0,25,6,5,0.14285714285714285,0.16666666666666666
t2,허도환,2021,2,0,0,0,0,0,0,0,2,0,8,0,26,8,5,0.25,0.25
t4,허도환,2021,4,0,0,1,0,1,0,0,2,3,10,0,58,7,5,0.42857142857142855,0.8
t5,허도환,2021,1,0,0,1,1,1,0,0,3,2,9,0,46,4,5,0.3076923076923077,0.5555555555555556
t6,허도환,2021,3,1,0,0,0,1,0,0,0,1,12,0,49,3,5,0.35714285714285715,0.4166666666666667
t7,허도환,2021,1,0,0,0,0,1,0,0,1,0,6,0,24,22,5,0.2857142857142857,0.16666666666666666
t1,정현,2021,3,0,0,0,0,2,0,0,1,0,8,0,39,10,5,0.5,0.375
t2,정현,2021,8,2,1,0,1,1,0,0,4,3,19,0,84,4,5,0.5416666666666666,0.7894736842105263
t3,정현,2021,3,0,0,0,0,1,0,0,3,0,10,0,37,4,5,0.36363636363636365,0.3
t4,정현,2021,0,0,0,0,0,2,0,1,2,0,6,0,31,7,5,0.25,0.0
t5,정현,2021,1,0,0,0,1,2,0,0,1,0,6,0,41,16,5,0.4444444444444444,0.16666666666666666
t6,정현,2021,2,1,0,0,2,1,0,1,1,1,9,0,43,6,5,0.46153846153846156,0.4444444444444444
t7,정현,2021,2,1,0,0,0,0,0,0,3,1,9,0,37,12,5,0.3,0.4444444444444444
t1,김태훈,2021,2,0,0,0,0,0,0,0,1,0,7,0,24,9,5,0.2857142857142857,0.2857142857142857
t2,김태훈,2021,2,2,0,0,0,0,0,1,1,0,6,0,18,6,5,0.6666666666666666,1.0
t4,김태훈,2021,2,1,0,0,0,0,0,0,5,0,13,0,50,11,5,0.23076923076923078,0.3076923076923077
t5,김태훈,2021,1,0,0,0,0,2,0,0,6,0,13,0,59,4,5,0.2,0.07692307692307693
t6,김태훈,2021,5,0,1,1,0,0,0,0,0,0,13,0,34,6,5,0.5384615384615384,0.9230769230769231
t7,김태훈,2021,3,0,0,0,1,0,0,0,2,0,10,0,45,10,5,0.36363636363636365,0.3
t1,전민수,2021,0,0,0,0,0,1,0,0,1,0,4,0,20,7,5,0.2,0.0
t2,전민수,2021,1,1,0,0,0,1,0,0,1,0,4,0,18,15,5,0.6,0.75
t5,전민수,2021,1,0,0,0,0,1,0,0,2,0,9,0,51,5,5,0.2,0.1111111111111111
t6,전민수,2021,2,0,0,0,0,2,0,0,1,0,5,0,29,6,5,0.5714285714285714,0.4
t7,전민수,2021,2,0,0,0,0,0,0,0,1,0,5,0,12,6,5,0.4,0.4
t1,이영빈,2021,1,1,0,0,0,5,0,1,4,0,7,0,52,7,5,0.5833333333333334,0.42857142857142855
t3,이영빈,2021,6,0,0,1,0,0,0,0,5,0,15,0,45,5,5,0.4666666666666667,0.6666666666666666
t4,이영빈,2021,1,0,0,0,0,0,0,0,0,0,3,0,10,11,5,0.3333333333333333,0.3333333333333333
t5,이영빈,2021,0,0,0,0,0,1,0,0,1,0,1,0,11,6,5,0.5,0.0
t6,이영빈,2021,4,1,0,0,0,0,0,0,3,1,12,1,50,6,5,0.38461538461538464,0.5
t7,이영빈,2021,1,0,0,0,0,0,0,0,0,0,3,0,16,4,5,0.3333333333333333,0.3333333333333333
t2,김규성,2021,1,0,0,0,0,0,0,0,2,0,7,0,25,7,5,0.14285714285714285,0.14285714285714285
t3,김규성,2021,1,0,0,0,0,2,0,0,5,0,8,0,50,35,5,0.3,0.125
t4,김규성,2021,0,0,0,0,0,0,0,0,1,0,2,0,11,9,5,0.0,0.0
t5,김규성,2021,0,0,0,0,0,2,0,0,2,0,4,0,31,9,5,0.3333333333333333,0.0
t6,김규성,2021,0,0,0,0,0,1,0,0,0,0,2,0,8,7,5,0.3333333333333333,0.0
t7,김규성,2021,1,1,0,0,0,0,0,0,1,0,2,0,9,7,5,1.0,1.5
t1,노수광,2021,0,0,0,0,0,0,0,0,8,0,15,0,56,8,5,0.0,0.0
t2,노수광,2021,3,2,0,0,0,3,0,0,5,0,12,2,67,4,5,0.5333333333333333,0.5833333333333334
t3,노수광,2021,1,0,0,0,0,1,0,1,4,0,15,1,62,6,5,0.125,0.06666666666666667
t4,노수광,2021,4,0,0,1,0,2,0,0,5,1,12,1,74,7,5,0.4666666666666667,0.6666666666666666
t5,노수광,2021,3,0,0,0,0,1,0,0,5,0,18,0,71,13,5,0.21052631578947367,0.16666666666666666
t6,노수광,2021,7,1,0,0,0,1,0,0,2,0,18,0,68,7,5,0.47368421052631576,0.5
t7,노수광,2021,1,0,0,0,1,4,0,0,5,1,14,2,75,5,5,0.3,0.07142857142857142
t1,유장혁,2021,0,0,0,0,0,0,0,0,3,0,12,0,44,7,5,0.0,0.0
t2,유장혁,2021,0,0,0,0,0,0,0,0,6,0,10,0,46,7,5,0.0,0.0
t3,유장혁,2021,1,1,0,0,1,2,0,0,5,0,12,0,58,7,5,0.3333333333333333,0.25
t4,유장혁,2021,2,1,0,0,1,2,0,0,8,0,16,0,85,7,5,0.3157894736842105,0.25
t5,유장혁,2021,3,1,0,0,0,1,0,2,8,1,17,0,90,6,5,0.2631578947368421,0.29411764705882354
t6,유장혁,2021,6,2,0,1,0,0,0,0,5,0,18,1,67,6,5,0.5,0.7777777777777778
t2,김병희,2021,0,0,0,0,0,1,0,0,1,1,3,0,15,7,5,0.2,0.0
t3,김병희,2021,2,1,0,0,1,1,0,0,5,0,12,0,60,8,5,0.35714285714285715,0.3333333333333333
t4,김병희,2021,3,0,0,1,1,2,0,0,2,0,9,0,55,8,5,0.5833333333333334,0.7777777777777778
t5,김병희,2021,2,1,0,0,0,0,0,0,2,0,7,0,17,5,5,0.42857142857142855,0.5714285714285714
t6,김병희,2021,1,0,0,1,0,3,0,0,2,0,3,0,29,8,5,0.8333333333333334,1.6666666666666667
t1,신용수,2021,0,0,0,0,0,0,0,0,1,0,2,0,7,9,5,0.0,0.0
t2,신용수,2021,1,0,0,0,0,0,0,0,2,0,5,0,17,5,5,0.2,0.2
t3,신용수,2021,6,0,0,0,1,2,0,0,0,0,16,0,70,7,5,0.47368421052631576,0.375
t4,신용수,2021,1,0,0,0,0,0,0,0,1,0,3,0,17,8,5,0.3333333333333333,0.3333333333333333
t5,신용수,2021,1,0,0,1,0,1,0,0,0,0,7,0,31,4,5,0.375,0.7142857142857143
t6,신용수,2021,1,1,0,0,1,0,0,1,2,0,8,0,28,7,5,0.3333333333333333,0.375
t1,박정현,2021,2,1,0,0,0,2,0,0,2,0,11,1,39,11,5,0.38461538461538464,0.36363636363636365
t2,박정현,2021,3,0,0,0,0,0,0,0,6,1,15,0,57,5,5,0.1875,0.2
t3,박정현,2021,1,0,0,0,0,1,0,0,3,0,16,0,64,6,5,0.11764705882352941,0.0625
t4,박정현,2021,5,0,0,0,0,0,0,0,6,2,18,0,67,8,5,0.25,0.2777777777777778
t5,박정현,2021,4,1,0,0,0,2,0,1,5,0,19,0,78,7,5,0.3333333333333333,0.3157894736842105
t6,박정현,2021,3,1,0,0,0,1,0,0,7,0,16,0,67,5,5,0.29411764705882354,0.3125
t1,이원재,2021,1,0,0,0,0,0,0,0,1,1,5,1,17,8,5,0.16666666666666666,0.2
t2,이원재,2021,3,0,0,0,0,0,0,0,1,0,8,0,35,6,5,0.375,0.375
t3,이원재,2021,2,0,0,0,0,0,0,0,0,0,5,0,21,7,5,0.4,0.4
t4,이원재,2021,5,1,0,0,0,0,0,1,4,0,19,0,58,7,5,0.3157894736842105,0.3684210526315789
t5,이원재,2021,1,0,0,0,0,1,0,0,1,0,11,0,54,7,5,0.16666666666666666,0.09090909090909091
t6,이원재,2021,3,1,0,0,1,0,0,0,3,0,14,0,58,5,5,0.3333333333333333,0.35714285714285715
t1,임종찬,2021,3,1,0,0,0,3,0,0,6,1,15,0,80,8,5,0.3684210526315789,0.3333333333333333
t2,임종찬,2021,4,1,0,0,0,0,0,0,8,0,20,0,73,5,5,0.25,0.3
t3,임종찬,2021,1,0,0,0,0,2,0,0,7,1,15,0,76,8,5,0.16666666666666666,0.06666666666666667
t4,임종찬,2021,2,1,0,0,1,2,0,1,4,0,16,0,69,7,5,0.3157894736842105,0.25
t5,임종찬,2021,3,1,0,0,0,2,0,0,7,0,14,0,51,6,5,0.375,0.35714285714285715
t6,임종찬,2021,2,1,0,1,0,0,0,0,7,0,19,0,78,7,5,0.21052631578947367,0.42105263157894735
t1,이우성,2021,1,0,0,0,0,1,0,0,1,0,8,0,44,7,5,0.2222222222222222,0.125
t2,이우성,2021,0,0,0,0,0,1,0,0,2,0,3,0,17,14,5,0.25,0.0
t3,이우성,2021,1,0,0,0,0,2,0,0,2,0,9,0,43,5,5,0.2727272727272727,0.1111111111111111
t4,이우성,2021,1,0,0,0,0,1,0,0,2,0,8,0,35,5,5,0.2222222222222222,0.125
t5,이우성,2021,3,1,0,0,0,1,0,0,1,1,8,2,33,6,5,0.5,0.625
t6,이우성,2021,1,0,0,0,0,0,0,0,1,0,3,0,10,4,5,0.3333333333333333,0.3333333333333333
t1,이홍구,2021,0,0,0,0,0,1,0,2,4,0,7,0,35,8,5,0.125,0.0
t2,이홍구,2021,1,0,0,0,0,0,0,1,3,0,7,0,38,4,5,0.14285714285714285,0.14285714285714285
t3,이홍구,2021,1,0,0,1,0,0,0,0,3,0,8,0,26,8,5,0.25,0.625
t4,이홍구,2021,1,0,0,0,0,0,0,0,5,0,11,0,37,12,5,0.09090909090909091,0.09090909090909091
t5,이홍구,2021,2,0,0,0,0,1,1,0,4,0,7,0,29,8,5,0.4444444444444444,0.2857142857142857
t6,이홍구,2021,3,0,0,0,0,0,0,0,8,0,12,0,43,14,5,0.25,0.25
t1,이병규,2021,0,0,0,0,0,0,0,0,4,0,6,0,20,7,5,0.0,0.0
t2,이병규,2021,2,0,0,0,0,0,0,0,1,0,5,0,21,7,5,0.4,0.4
t3,이병규,2021,2,0,0,0,0,3,0,1,5,0,9,0,59,7,5,0.4166666666666667,0.2222222222222222
t4,이병규,2021,2,0,0,0,1,2,0,1,2,0,8,0,42,7,5,0.45454545454545453,0.25
t5,이병규,2021,1,0,0,0,0,0,0,0,2,0,5,0,22,6,5,0.2,0.2
t1,지석훈,2021,1,1,0,0,0,1,0,0,1,0,7,0,32,7,5,0.375,0.42857142857142855
t2,지석훈,2021,0,0,0,0,0,0,0,0,2,0,3,0,7,15,5,0.0,0.0
t3,지석훈,2021,1,0,0,0,1,1,0,0,1,0,9,0,32,5,5,0.2727272727272727,0.1111111111111111
t4,지석훈,2021,2,0,0,0,1,4,0,0,3,0,7,0,57,5,5,0.5833333333333334,0.2857142857142857
t5,지석훈,2021,1,0,0,0,0,0,0,0,2,0,5,0,17,5,5,0.2,0.2
t1,나승엽,2021,1,0,0,0,0,2,0,0,2,0,8,0,49,7,5,0.3,0.125
t2,나승엽,2021,3,1,0,1,0,1,0,0,6,0,14,0,69,8,5,0.4,0.6428571428571429
t3,나승엽,2021,1,0,0,0,0,3,0,0,4,0,9,0,63,6,5,0.3333333333333333,0.1111111111111111
t4,나승엽,2021,2,0,0,0,0,1,0,0,2,0,11,0,50,23,5,0.25,0.18181818181818182
t5,나승엽,2021,6,1,0,0,0,2,0,0,6,0,21,1,103,7,5,0.391304347826087,0.38095238095238093
t1,김휘집,2021,0,0,0,0,0,0,0,0,1,0,11,0,44,10,5,0.0,0.0
t3,김휘집,2021,2,0,0,1,0,4,0,0,5,0,13,0,80,5,5,0.4117647058823529,0.46153846153846156
t4,김휘집,2021,4,0,0,0,1,3,0,0,2,2,10,1,57,5,5,0.5,0.4
t5,김휘집,2021,1,1,0,0,1,2,0,0,5,1,12,0,69,5,5,0.3125,0.25
t2,최영진,2021,4,0,0,1,0,1,0,0,1,0,12,1,49,4,5,0.46153846153846156,0.6666666666666666
t3,최영진,2021,2,0,0,0,0,0,0,0,1,0,4,0,18,6,5,0.5,0.5
t4,최영진,2021,1,0,0,0,1,0,0,0,0,0,5,0,26,14,5,0.3333333333333333,0.2
t5,최영진,2021,4,1,1,0,0,0,0,0,1,0,7,0,26,10,5,0.8571428571428571,1.2857142857142858
t2,허정협,2021,0,0,0,0,0,0,0,1,1,0,7,0,21,7,5,0.0,0.0
t3,허정협,2021,2,0,0,0,0,4,0,0,1,0,9,0,51,6,5,0.46153846153846156,0.2222222222222222
t4,허정협,2021,2,0,0,0,0,0,0,0,2,0,7,0,27,19,5,0.2857142857142857,0.2857142857142857
t2,허관회,2021,2,0,0,0,0,0,0,0,5,0,12,0,50,7,5,0.16666666666666666,0.16666666666666666
t3,허관회,2021,2,0,0,0,0,6,0,0,5,0,13,0,79,8,5,0.42105263157894735,0.15384615384615385
t4,허관회,2021,2,0,0,0,1,1,0,1,4,0,14,0,70,7,5,0.25,0.14285714285714285
t1,박주홍,2021,0,0,0,0,0,3,0,0,4,0,9,0,61,7,5,0.25,0.0
t2,박주홍,2021,1,0,0,0,0,0,0,0,7,0,14,0,57,15,5,0.07142857142857142,0.07142857142857142
t3,박주홍,2021,1,1,0,0,0,1,0,0,4,0,7,0,36,12,5,0.375,0.42857142857142855
t4,박주홍,2021,2,0,0,0,0,5,0,0,4,0,9,1,68,6,5,0.5,0.2222222222222222
t1,박준태,2021,3,0,0,0,0,2,0,0,4,0,11,0,57,4,5,0.38461538461538464,0.2727272727272727
t3,박준태,2021,0,0,0,0,1,0,0,0,3,0,6,0,33,33,5,0.14285714285714285,0.0
t1,오준혁,2021,3,1,0,0,0,2,0,1,5,0,13,0,59,6,5,0.4,0.38461538461538464
t2,오준혁,2021,0,0,0,0,0,1,0,0,1,0,2,0,12,6,5,0.3333333333333333,0.0
t3,오준혁,2021,3,0,0,1,0,0,0,1,2,0,8,0,23,7,5,0.5,0.875
t4,오준혁,2021,3,1,0,0,0,1,0,0,6,0,18,0,73,6,5,0.2631578947368421,0.2777777777777778
t1,강로한,2021,2,0,0,1,0,2,0,0,8,0,12,0,64,7,5,0.35714285714285715,0.5
t2,강로한,2021,2,0,0,1,0,0,0,0,4,0,7,0,30,35,5,0.42857142857142855,0.8571428571428571
t3,강로한,2021,0,0,0,0,0,0,0,0,3,0,5,0,20,5,5,0.0,0.0
t4,강로한,2021,0,0,0,0,0,0,0,0,3,0,9,0,37,15,5,0.0,0.0
t2,나지완,2021,0,0,0,0,2,3,0,0,6,0,14,0,86,7,5,0.2631578947368421,0.0
t3,나지완,2021,4,1,0,0,0,3,0,0,3,0,15,0,75,5,5,0.4444444444444444,0.4
t4,나지완,2021,3,0,0,0,3,2,0,1,7,0,17,0,100,4,5,0.36363636363636365,0.17647058823529413
t2,강상원,2021,0,0,0,0,0,2,0,0,0,0,1,0,16,3,5,0.6666666666666666,0.0
t3,강상원,2021,0,0,0,0,0,1,0,0,3,1,8,1,40,5,5,0.1,0.0
t4,강상원,2021,3,0,0,0,0,2,0,0,2,0,14,1,66,5,5,0.3125,0.21428571428571427
t2,나주환,2021,2,0,0,0,0,0,0,0,5,0,10,0,47,24,5,0.2,0.2
t3,나주환,2021,3,0,0,0,0,0,0,1,4,0,12,0,41,7,5,0.25,0.25
t2,강태율,2021,1,1,0,0,0,1,0,0,2,0,4,0,21,9,5,0.6,0.75
t3,강태율,2021,1,0,0,1,0,0,0,0,3,0,10,0,27,11,5,0.2,0.5
t2,장두성,2021,1,0,0,0,0,0,0,0,1,0,5,0,24,6,5,0.2,0.2
t3,장두성,2021,3,1,0,0,0,1,0,0,4,0,12,1,47,5,5,0.38461538461538464,0.4166666666666667
t1,송준석,2021,1,0,0,0,0,1,0,0,6,0,12,0,48,9,5,0.15384615384615385,0.08333333333333333
t2,송준석,2021,5,1,0,1,1,1,0,1,5,0,17,0,74,6,5,0.47368421052631576,0.6470588235294118
t3,송준석,2021,4,1,0,1,0,1,0,0,0,0,14,0,53,7,5,0.4666666666666667,0.7142857142857143
t1,강민국,2021,1,0,0,0,0,1,0,1,0,0,8,0,34,35,5,0.2222222222222222,0.125
t2,강민국,2021,1,0,0,0,0,0,0,0,3,0,13,0,56,5,5,0.07692307692307693,0.07692307692307693
t3,강민국,2021,5,1,0,0,0,2,0,0,2,2,15,0,70,5,5,0.42105263157894735,0.4666666666666667
t2,민병헌,2021,3,1,0,0,0,3,0,0,5,1,18,0,85,12,5,0.3181818181818182,0.2777777777777778
t1,이해창,2021,5,3,0,0,0,0,0,0,5,1,16,0,80,14,5,0.47058823529411764,0.6875
t2,이해창,2021,3,0,0,0,0,1,0,0,4,0,17,0,58,14,5,0.2222222222222222,0.17647058823529413
t1,김수환,2021,5,1,0,1,0,2,0,1,6,0,16,0,71,4,5,0.5,0.6875
t2,김수환,2021,1,1,0,0,0,0,0,1,7,0,16,0,64,24,5,0.125,0.1875
t1,이진영,2021,3,0,1,0,2,1,0,0,2,0,9,1,54,32,5,0.5833333333333334,0.6666666666666666
t2,이진영,2021,3,1,0,1,1,2,0,0,10,0,14,0,71,10,5,0.47058823529411764,0.6428571428571429
t1,김건형,2021,2,1,0,0,0,2,0,0,3,0,15,0,82,7,5,0.29411764705882354,0.26666666666666666
t2,김건형,2021,3,0,0,0,0,4,1,0,3,0,14,1,52,6,5,0.42105263157894735,0.21428571428571427
